ra,dec,phot_g_mean_mag
81183,63386,77
82542,63067,46
82574,63055,76
82648,63955,80
84005,63519,78
85000,63229,79
85448,63295,68
86479,63296,76
86884,63599,62
88439,63014,73
89033,63282,77
91332,63720,74
91663,63454,62
100602,63477,77
101866,63055,73
104503,63041,74
105487,63677,61
106463,63447,80
107624,63619,79
107661,63317,78
112178,63875,75
113704,63171,75
114275,63340,75
116496,63371,78
117032,63079,80
117920,63941,77
118848,63340,77
119332,63956,80
120628,63090,59
120659,63093,73
124093,63730,76
124687,63258,73
130507,63455,68
132247,63324,78
134752,63428,70
134774,63352,71
135653,63246,76
137365,63267,75
137730,63513,46
141434,63941,57
142883,63062,36
146481,63653,65
146876,63247,67
149375,63376,73
151388,63072,77
152282,63952,58
152483,63755,72
157567,63349,71
157704,63877,73
158982,63592,80
162370,63810,60
163379,63551,79
165273,63421,64
165937,63270,79
167438,63335,78
171726,63116,79
172258,63574,76
185149,63670,70
185862,63033,78
186276,63803,61
188001,63758,77
190202,63772,75
195444,63610,59
197846,63146,74
200378,63950,68
201294,63123,78
201496,63262,63
201729,63008,76
206681,63531,72
208939,63150,79
217690,63186,60
218626,63216,71
219074,63466,80
222089,63725,75
224519,63856,78
226959,63117,67
227935,63622,80
227971,63653,79
230660,63341,53
230755,63130,70
233463,63907,74
242348,63408,68
248647,63259,72
248672,63935,74
249229,63072,56
251725,63386,70
251815,63532,61
253514,63871,77
256892,63439,78
257982,63127,80
258097,63353,79
258642,63353,65
259728,63723,73
259989,63268,80
262435,63852,75
262582,63778,69
264115,63336,79
265075,63676,69
266800,63123,79
268149,63142,79
269763,63958,72
270067,63552,67
271141,63796,69
271895,63656,78
271898,63903,76
278789,63695,79
279601,63533,65
281680,63266,70
283878,63093,77
287825,63210,78
289021,63393,80
289221,63208,80
289222,63207,73
289671,63922,77
292767,63315,80
292802,63315,80
293000,63126,65
293693,63434,61
294659,63483,75
296943,63861,77
297358,63204,62
299620,63534,61
299737,63033,73
299956,63772,76
300827,63839,79
301186,63890,63
301552,63074,72
301693,63707,76
301810,63460,78
302914,63527,77
304623,63044,79
305298,63980,51
305340,63432,62
310589,63351,76
310666,63213,74
310840,63209,76
311706,63986,76
312347,63348,73
312595,63839,79
315408,63686,78
316027,63380,73
316889,63071,80
317370,63296,65
319610,63565,70
321730,63586,76
323545,63751,72
324039,63701,79
324807,63036,79
325667,63721,68
328087,63101,80
328290,63259,75
328475,63737,76
328973,63261,71
329163,63626,39
330357,63487,78
330971,63120,40
331288,63080,67
331308,63578,68
332001,63736,79
332748,63400,79
333021,63486,74
333054,63739,79
333094,63291,48
333457,63162,61
334135,63712,69
334616,63223,77
335285,63215,80
335466,63140,69
335904,63130,77
336172,63570,75
336446,63328,58
336836,63956,73
336884,63267,80
336985,63953,80
337268,63274,76
337829,63818,68
338268,63880,74
338629,63820,79
339413,63769,63
339663,63584,52
344639,63707,73
344666,63077,73
345385,63292,68
345663,63341,64
346009,63397,77
346136,63241,64
346537,63213,73
346949,63633,62
347289,63999,79
347391,63730,79
348183,63955,77
349637,63501,79
351149,63853,65
351857,63929,69
352002,63014,79
353230,63156,73
354971,63725,69
355024,63750,78
356506,63317,77
357027,63817,74
357602,63744,64
357747,63985,68
1235,64781,80
1611,64196,55
2543,64647,78
3445,64865,80
6293,64639,77
7569,64749,73
7726,64064,80
10709,64291,70
12682,64248,52
13811,64546,75
14231,64532,66
16659,64393,74
17635,64174,73
17857,64203,55
18133,64622,80
18503,64818,75
20086,64025,78
20261,64673,75
20273,64658,63
24447,64739,62
26356,64559,78
27821,64855,55
29402,64783,77
29909,64622,53
30361,64144,74
30719,64901,60
30751,64390,55
30955,64237,69
31256,64386,71
33117,64165,78
33450,64855,74
33804,64024,78
34686,64425,69
34901,64155,78
35053,64337,66
36678,64035,73
37843,64531,74
39366,64113,75
42492,64631,74
43244,64670,75
43837,64157,75
44103,64332,52
44494,64419,63
46829,64058,59
47342,64300,66
47753,64896,65
48020,64357,77
48944,64911,80
49194,64752,80
51169,64586,42
54574,64243,80
54995,64285,73
58407,64713,76
60417,64357,78
67709,64442,67
68124,64005,79
68315,64988,74
68329,64170,66
68475,64633,75
69101,64262,59
70088,64557,68
71563,64010,77
71603,64810,65
72973,64465,77
77435,64919,63
78135,64287,78
78445,64949,76
80918,64124,72
81197,64731,78
82889,64318,76
84313,64154,62
86552,64769,61
86741,64758,80
87609,64945,80
88760,64978,78
88838,64322,75
89206,64163,75
90953,64089,77
91551,64082,75
94328,64832,70
97738,64978,80
99578,64735,76
99738,64155,75
100248,64987,71
100692,64096,73
102169,64754,70
102766,64340,79
104664,64592,78
109008,64781,71
109824,64116,71
111054,64148,77
112911,64614,78
114330,64643,76
116429,64716,77
116752,64052,70
117247,64371,79
117820,64089,72
118231,64904,68
120100,64747,72
126313,64713,76
130053,64328,42
130402,64705,72
132422,64265,67
134156,64603,53
134477,64312,80
136405,64054,70
136536,64779,73
141436,64578,80
146152,64984,61
147195,64894,70
148475,64789,71
151462,64413,76
152841,64543,78
155717,64958,77
156254,64158,70
157610,64257,60
158874,64857,79
159538,64970,76
161295,64898,79
164049,64538,70
166401,64804,73
169007,64908,67
170713,64331,60
171918,64204,80
174594,64177,78
174704,64347,80
174705,64347,68
176768,64393,76
180405,64939,72
183023,64464,70
186151,64105,79
192234,64735,78
194578,64926,61
201329,64846,76
201768,64736,65
201793,64720,69
202470,64180,68
205375,64822,58
206374,64631,80
207858,64723,35
208384,64245,77
209620,64894,68
209794,64385,68
211097,64376,37
213192,64923,72
213999,64853,73
214801,64370,80
215696,64276,74
215918,64746,72
218634,64966,78
219749,64291,75
219845,64154,75
223607,64646,75
226880,64720,69
227182,64548,68
227246,64083,78
232731,64209,55
234960,64662,70
236480,64276,80
237533,64800,72
239888,64893,71
240241,64950,71
241524,64687,67
247253,64787,75
250230,64589,45
252913,64114,77
254598,64305,80
255565,64601,59
256520,64940,79
257102,64319,64
259407,64033,73
260049,64717,79
262916,64511,75
264663,64845,79
267168,64767,76
268585,64083,77
269451,64188,80
269794,64144,75
269807,64143,72
270882,64864,73
271669,64221,64
273478,64397,49
273551,64752,70
274138,64539,79
275082,64203,71
276292,64839,67
281148,64810,70
283256,64788,79
285728,64356,76
287037,64382,79
289942,64391,65
290190,64077,77
292279,64820,79
292836,64287,76
296905,64052,80
298199,64176,65
298706,64721,66
299536,64010,78
300369,64821,45
300555,64659,77
300585,64634,60
301657,64878,78
303544,64765,70
304502,64102,78
304612,64868,69
305182,64056,73
305370,64693,71
305849,64191,76
309285,64361,70
311567,64584,78
312322,64042,64
313973,64505,77
317892,64193,78
318427,64404,69
318694,64750,68
319843,64872,49
320025,64632,78
320431,64365,69
320647,64229,73
321961,64014,73
322506,64294,72
323548,64005,79
324672,64386,65
325555,64740,74
325778,64226,80
327778,64281,79
327872,64721,74
327951,64900,66
330743,64106,79
330945,64629,63
330950,64628,43
331990,64356,74
332125,64153,80
332435,64122,68
332610,64341,79
334351,64715,80
334881,64788,73
337081,64085,60
339651,64263,79
340571,64872,67
341025,64569,73
341750,64178,80
345590,64210,80
346195,64090,76
346486,64295,74
346988,64223,59
347603,64530,69
348007,64719,73
348142,64803,73
348724,64211,76
348869,64267,72
349098,64116,76
350011,64848,72
350300,64741,74
350512,64520,80
351648,64305,78
352634,64392,72
353147,64133,80
355151,64070,77
355587,64515,55
356641,64301,70
356859,64145,79
357163,64876,68
357163,64877,76
359021,64984,79
457,65456,75
1067,65153,66
1251,65425,69
2321,65071,68
2497,65744,80
5828,65352,80
6468,65384,74
6820,65680,79
10395,65868,68
12049,65120,67
12856,65980,77
14380,65082,80
16471,65971,72
17923,65019,56
18172,65009,78
19688,65607,73
20202,65084,72
22445,65171,62
23530,65189,80
23702,65798,64
24526,65535,73
24757,65516,69
25350,65607,80
26084,65512,74
29403,65410,77
31167,65103,65
32189,65037,75
32524,65348,77
33744,65017,80
34357,65262,75
34561,65594,74
35612,65242,71
36511,65231,76
39401,65745,52
39471,65318,74
43028,65635,73
44011,65807,77
46301,65552,79
46421,65157,69
46519,65463,79
47575,65743,76
48022,65084,73
49316,65120,75
49381,65658,70
49997,65652,47
50495,65136,77
51120,65256,77
53360,65552,72
54284,65354,80
54780,65660,76
55938,65978,77
57325,65879,80
57380,65526,33
58174,65532,71
61653,65009,78
61662,65521,61
63346,65935,76
64710,65252,70
65168,65140,50
65952,65238,76
67647,65051,76
72364,65636,76
72528,65267,79
74382,65278,65
75624,65568,75
80669,65106,79
83623,65057,77
83732,65048,73
84372,65142,79
85610,65698,53
87755,65754,65
88033,65158,71
90313,65525,66
90527,65060,67
91760,65402,77
93213,65718,49
94292,65720,70
97766,65161,77
98557,65287,75
103434,65002,77
105546,65751,78
107522,65970,80
111170,65838,75
114142,65096,68
116024,65438,77
116467,65153,77
116468,65157,77
116667,65456,56
120789,65136,76
122389,65661,67
122749,65223,67
125266,65443,78
125965,65500,77
127502,65260,80
128650,65145,54
129798,65021,55
131654,65455,74
134228,65526,71
138337,65720,75
138425,65797,74
140058,65010,76
143798,65409,74
146512,65627,61
147598,65593,62
151652,65330,79
153472,65251,80
154508,65108,57
156033,65566,49
156278,65909,73
157477,65626,60
158244,65453,80
160484,65716,48
161326,65047,76
161903,65616,58
161931,65460,76
162208,65133,64
166541,65876,74
168415,65705,80
171066,65045,79
173529,65242,72
179158,65243,62
182139,65350,76
184738,65367,71
187097,65474,80
187742,65898,69
190824,65947,76
193869,65438,51
194108,65994,52
197211,65573,71
199018,65692,70
199963,65184,75
203711,65255,79
205528,65273,66
206026,65036,78
207613,65980,80
209105,65349,74
215289,65363,71
216387,65988,72
218399,65396,65
218681,65971,79
219679,65866,74
221318,65330,71
221919,65252,77
222591,65646,63
224395,65933,32
225011,65476,66
225586,65965,75
225746,65778,72
225991,65920,62
227081,65789,57
227860,65639,77
228743,65971,79
229638,65421,78
233809,65278,74
234640,65790,68
238371,65288,65
243778,65072,77
251058,65237,75
254010,65135,48
254105,65039,70
254106,65039,71
257196,65715,32
260175,65640,76
262420,65894,78
270347,65949,78
271313,65723,71
271383,65082,74
271753,65888,80
272632,65381,74
274089,65494,77
275081,65322,79
276178,65251,72
276353,65760,78
276498,65563,44
277812,65436,65
279056,65489,60
284107,65258,54
285866,65587,70
286062,65205,76
287441,65979,63
288681,65273,75
288695,65559,76
290167,65715,46
291024,65653,69
293507,65531,79
297807,65547,75
301862,65188,77
301932,65168,80
303923,65854,76
306966,65756,65
308057,65399,63
313872,65687,74
314104,65828,70
317531,65686,78
318975,65123,80
319713,65989,71
320475,65982,78
320823,65000,76
320855,65034,73
321016,65164,80
321055,65573,76
321233,65205,80
321489,65261,79
321750,65120,75
322023,65897,78
323530,65740,79
323807,65588,79
324488,65656,79
324515,65374,77
327063,65171,63
327438,65233,66
327905,65753,70
327906,65752,72
328809,65724,72
328879,65321,60
329224,65593,75
330014,65433,60
332616,65524,77
332965,65963,80
335233,65304,80
336054,65191,77
336771,65466,76
336772,65132,54
337323,65113,79
338098,65294,73
338274,65201,79
338478,65832,70
338493,65223,79
339178,65258,73
340663,65681,79
340768,65336,67
341380,65732,80
341516,65295,73
341971,65062,68
346925,65617,70
347318,65211,66
348728,65424,71
348803,65012,75
350518,65512,79
350966,65343,69
351822,65621,66
353049,65739,66
354507,65434,80
355306,65117,74
357993,65641,80
220,66848,64
454,66306,72
494,66438,73
650,66099,56
660,66100,73
965,66712,53
2960,66126,74
3588,66204,72
3740,66625,74
3755,66114,72
5535,66461,77
7855,66520,62
8604,66750,65
10514,66148,55
11448,66493,74
13526,66436,70
14630,66352,60
14944,66271,78
21907,66077,62
22604,66240,71
22718,66098,61
25415,66909,75
25539,66792,66
33573,66728,72
33621,66524,58
33722,66499,77
33729,66321,71
35312,66858,80
35731,66844,79
36614,66549,80
38095,66468,80
38781,66049,66
47281,66917,78
47990,66736,77
49104,66380,67
51721,66211,68
53027,66302,76
55487,66117,78
62558,66847,71
63563,66548,70
63680,66222,75
67521,66142,78
68295,66262,79
70037,66147,79
71034,66765,80
72523,66535,71
72988,66496,79
73357,66006,69
73513,66343,42
73615,66436,72
75711,66821,61
77428,66004,71
77815,66463,80
78520,66057,78
80169,66747,62
82579,66235,76
84317,66697,67
85987,66626,65
88145,66879,79
89396,66096,58
90568,66900,63
91228,66943,78
91525,66265,80
93901,66149,69
99866,66162,77
100622,66198,71
101049,66296,75
101842,66875,80
108200,66616,69
109784,66739,76
111858,66331,65
112017,66491,77
112105,66872,73
112775,66819,77
112851,66135,65
113244,66938,71
113809,66367,78
114018,66470,60
114214,66673,77
114620,66235,65
123925,66175,71
125647,66545,71
130639,66090,80
131961,66210,77
132205,66708,62
132966,66449,76
134695,66001,73
137098,66873,46
140000,66784,80
147450,66563,78
151262,66413,77
151766,66315,69
151976,66838,79
152051,66028,70
153609,66413,78
156936,66680,76
157829,66312,71
165399,66450,76
167818,66739,73
167884,66030,77
169694,66684,71
171515,66754,73
172353,66926,75
172781,66288,77
174061,66345,78
175618,66745,49
176251,66864,73
180349,66123,67
181140,66337,78
183523,66109,63
185096,66391,73
187345,66894,68
191893,66790,48
194978,66597,49
201167,66165,72
204523,66606,79
209657,66101,73
211241,66339,76
214333,66794,71
215060,66894,78
215593,66546,71
217006,66341,77
218627,66795,73
219915,66347,72
228453,66857,76
229676,66083,79
243325,66614,80
243631,66377,74
248167,66755,64
250250,66959,79
251330,66888,73
251708,66042,79
257737,66257,76
260236,66563,66
263188,66982,80
263510,66558,79
268233,66419,75
271297,66946,67
272958,66136,72
273453,66472,80
274944,66785,80
278484,66357,74
279099,66913,74
287510,66103,60
288857,66119,76
289336,66491,76
289914,66974,68
294914,66468,80
298144,66705,77
298755,66748,69
301750,66308,70
303145,66461,74
303222,66246,61
304386,66855,58
307528,66229,80
307615,66057,73
310702,66327,70
310796,66658,56
317653,66158,68
317713,66710,71
318369,66523,69
319413,66638,76
320994,66142,72
321918,66658,79
321931,66075,69
321942,66809,54
323607,66726,67
323662,66772,66
324308,66070,79
325610,66362,80
327283,66792,64
328881,66696,79
329267,66030,72
329296,66156,64
329351,66139,58
329954,66144,80
330707,66064,67
331635,66954,80
332585,66304,80
334301,66129,70
335241,66965,73
335261,66298,77
335439,66706,68
335442,66706,78
337437,66478,80
338754,66254,78
339545,66144,74
340230,66525,73
341983,66929,79
342401,66554,72
342419,66200,32
342700,66738,66
343219,66610,79
344022,66723,73
347337,66022,75
351432,66921,77
352267,66320,80
355981,66552,79
356037,66810,79
356653,66782,59
357588,66908,72
358341,66771,78
358671,66449,76
359107,66750,78
104,67852,80
603,67163,74
1176,67167,54
1287,67840,70
4846,67323,80
5343,67005,76
5419,67910,78
5426,67823,63
8656,67516,73
8905,67926,60
9464,67649,67
10456,67780,79
11170,67555,78
11203,67158,68
11461,67865,72
12890,67581,75
14518,67698,72
17070,67483,78
17714,67780,64
19578,67816,67
24098,67615,71
24435,67590,80
26063,67563,74
27422,67660,80
29669,67579,78
29813,67043,73
30060,67382,74
33671,67789,80
33933,67671,70
34174,67284,62
37265,67402,68
37266,67402,46
38566,67416,80
38649,67743,72
39045,67957,77
39071,67513,71
41207,67824,59
46705,67410,78
49277,67091,80
50211,67756,77
51063,67455,76
52988,67425,72
53006,67586,76
54497,67995,79
56505,67201,57
57409,67165,68
58148,67557,73
63119,67990,74
64462,67088,69
65514,67726,72
66071,67710,72
66097,67924,79
67034,67680,80
68280,67631,69
69768,67201,78
70547,67293,78
71301,67774,76
72082,67763,69
73465,67487,76
73868,67547,70
74448,67776,72
74639,67420,80
77841,67040,74
78097,67679,72
78533,67481,71
78627,67699,80
78692,67361,77
79929,67996,75
80467,67024,71
86231,67979,79
90201,67014,69
91839,67370,75
93536,67838,72
102495,67513,71
102738,67572,51
105087,67330,63
105943,67457,76
107132,67293,78
110852,67228,79
111294,67147,76
113923,67453,71
115451,67566,79
119618,67315,80
119775,67814,71
121047,67672,76
125200,67527,61
126755,67286,72
127442,67297,56
128269,67293,70
128615,67189,68
135636,67630,38
137598,67134,47
137743,67464,76
138822,67139,72
142780,67033,78
142791,67541,75
144866,67272,53
148212,67256,80
148845,67284,79
151303,67280,68
156578,67685,73
161267,67411,49
167415,67210,60
168281,67323,64
170225,67101,59
172289,67458,67
173089,67054,80
177294,67329,72
178919,67265,72
179500,67812,67
194242,67243,61
198249,67310,66
198365,67288,62
199549,67688,68
199727,67195,80
204262,67036,64
214033,67689,77
214978,67783,70
215282,67803,73
223671,67963,79
225034,67091,71
227685,67781,62
228662,67345,50
229950,67819,80
229972,67016,80
233651,67805,68
235675,67067,69
240088,67627,69
241582,67810,54
243106,67144,59
244172,67239,79
245239,67907,79
246335,67072,69
247088,67044,56
248750,67386,80
251769,67267,65
251942,67842,73
252363,67597,76
252979,67915,74
253819,67959,74
253930,67887,76
253943,67479,68
258810,67388,68
259832,67282,68
261244,67307,62
263325,67204,76
265347,67152,61
266537,67628,77
271949,67416,75
272232,67988,80
274000,67048,77
274919,67435,61
278078,67777,62
279234,67805,75
279597,67127,79
281691,67772,71
283497,67121,75
283892,67381,80
287308,67122,78
287503,67277,80
287817,67016,77
288140,67662,28
288172,67587,80
288420,67540,78
288516,67116,69
289101,67135,80
292196,67627,72
292927,67702,74
296509,67738,77
296518,67477,79
298657,67510,76
299749,67472,75
300705,67874,41
304442,67013,80
306441,67141,75
306984,67878,78
309267,67504,77
314458,67763,73
320188,67221,76
322336,67051,70
324885,67853,77
328526,67962,78
328679,67754,69
329391,67140,79
329947,67974,79
335748,67156,75
338080,67616,70
343127,67994,74
343177,67990,69
343415,67035,78
344980,67950,80
345887,67209,49
347483,67242,67
348259,67076,64
353790,67492,69
354119,67849,72
356978,67807,50
240,68457,79
293,68499,78
940,68877,73
1333,68884,71
1587,68636,76
3283,68173,78
4700,68500,80
4737,68422,73
5095,68847,76
8592,68487,77
9624,68572,74
10670,68164,74
12317,68467,80
13188,68866,79
13190,68866,80
14231,68776,63
15523,68679,77
17664,68779,53
20346,68070,76
20666,68565,79
21484,68130,44
23103,68409,65
23555,68682,76
23634,68949,64
25586,68043,55
27902,68361,77
28643,68151,73
29000,68685,49
